Cohort ID,Likelihood Weights,Mortality Prob
189,2.270870676796827e-51,0.14248079703993505
190,0.035395970697018435,0.0763296770487111
191,0.0011635238264693527,0.05659610906840238
192,1.703266522581718e-39,0.12350659632886694
193,8.181831918245631e-42,0.12721780295432467
194,4.611561327708488e-50,0.1407815852503524
195,7.277602104880988e-56,0.14319720691968374
196,2.7626184513727995e-08,0.0513951572975597
197,0.02528999517546083,0.07343620861214205
198,4.857235062224266e-24,0.11167783570016576
199,1.0122382670702353e-57,0.14490163206876164
200,5.0371883161481035e-62,0.14501761192470797
201,7.299638570183013e-14,0.10566531881951563
202,1.1591213344409076e-58,0.14156063497662746
203,2.2843660335444555e-27,0.11415662089463376
204,6.281443532499281e-06,0.08900077141412463
205,8.376115009978818e-13,0.09859906670969097
206,1.3284506289997937e-22,0.11043104829199732
207,7.176720630493454e-20,0.10495479215085626
208,3.3331668188217635e-44,0.14261814267064538
209,6.225067532295647e-51,0.14187334356336062
210,9.395545577418801e-08,0.0894875612923555
211,4.716090902846242e-61,0.1463262528440712
212,0.03718375144269083,0.06739556666804644
213,0.035395970697018435,0.06263295194396373
214,0.0030851648226496208,0.06350791580467313
215,2.3187946410209187e-16,0.10056621656768966
216,1.522085880663794e-07,0.0521524805274198
217,4.3279599236724295e-60,0.1447970211217681
218,1.1497404725527034e-46,0.13271154711707323
219,1.0048956404748561e-07,0.05150189807421224
220,0.03340745634001541,0.06761962555750553
221,3.716354753987701e-07,0.0832063574366837
222,0.03135214956173172,0.06309968448109168
223,7.752244486391704e-46,0.1309490692126582
224,3.362505003114703e-05,0.08447366526832935
225,1.5927039348765275e-67,0.1440107482333367
226,1.3147090897197253e-19,0.108201417994708
227,1.1497404725527034e-46,0.1378831984411844
228,1.0712423962250646e-52,0.13447344453922216
229,1.6931762132782506e-63,0.14053923187086492
230,1.4839892255999769e-05,0.0959880265816807
231,4.857235062224266e-24,0.10463468160203732
232,1.0712423962250646e-52,0.12986035911520394
233,4.672931936169458e-06,0.07857188517341476
234,5.186709712207699e-13,0.09902535226199277
235,2.5416531391462305e-18,0.10991103076458783
236,5.056436187314846e-07,0.05155332755508357
237,7.938163452715533e-26,0.10934814081966371
238,3.2718101371715823e-09,0.09336763489894583
239,4.081092689655958e-39,0.13073605288848414
240,0.00011970429505471302,0.0815244803095373
241,8.667410340270464e-57,0.13928887085251512
242,4.408970723380936e-17,0.10778572152845355
243,0.03729140566240965,0.0684010201627465
244,4.938324456110569e-41,0.12879292338255044
245,1.2542789752486157e-24,0.1112031177044934
246,0.0036798093637343426,0.0553909272073753
247,4.597769180754071e-08,0.09201936800011322
248,1.1710928127493368e-33,0.11790688365654296
249,3.8934458620591376e-59,0.14186017779775256
